10.26,2090,0
11.49,2090,0
11.42,2089,0
10.54,2090,0
11.09,2090,0
11.21,2090,0
10.02,2090,0
11.36,2089,0
11.19,2089,0
10.27,2090,0
10.97,2090,0
10.52,2089,0
11.42,2090,0
9.87,2090,0
11.24,2089,0
10.2,2090,0
10.69,2089,0
11.13,2089,0
10.39,2090,0
10.52,2089,0
10.05,2090,0
10.48,2089,0
11.07,2089,0
9.92,2090,0
11.34,2089,0
10.49,2089,0
10.33,2090,0
9.6,2089,0
10.47,2089,0
10.96,2089,0
10.86,2089,0
11.71,2089,0
11.29,2089,0
11.34,2090,0
10.85,2089,0
11.25,2090,0
10.89,2089,0
10.73,2089,0
10.86,2089,0
10.97,2089,0
10.44,2090,0
10.99,2089,0
11.58,2089,0
10.64,2090,0
11.41,2090,0
11.16,2090,0
10.26,2090,0
11.15,2089,0
10.98,2090,0
11.61,2089,0
10.28,2089,0
11.11,2089,0
10.65,2089,0
11.1,2090,0
11.77,2090,0
10.91,2089,0
9.44,2089,0
11.67,2089,0
9.66,2090,0
11.97,2090,0
10.13,2090,0
10.79,2090,0
10.97,2089,0
11.92,2090,0
10.49,2090,0
10.23,2090,0
10.54,2089,0
10.53,2090,0
11.54,2089,0
11.22,2089,0
10.29,2090,0
10.95,2090,0
11.33,2089,0
11.22,2089,0
11.39,2089,0
9.84,2090,0
10.88,2089,0
10.13,2089,0
10.83,2089,0
11.78,2090,0
11.33,2090,0
11.8,2089,0
11.1,2090,0
10.37,2089,0
10.14,2089,0
10.57,2089,0
11.06,2090,0
9.9,2089,0
11.21,2089,0
10.6,2089,0
10.63,2090,0
11.02,2089,0
11.17,2090,0
10.8,2090,0
11.01,2089,0
10.42,2089,0
10.5,2089,0
10.83,2090,0
10.65,2089,0
11.78,2089,0
11.25,2089,0
9.99,2089,0
11.07,2090,0
11.14,2089,0
9.85,2090,0
10.7,2089,0
11.55,2090,0
11.22,2089,0
10.94,2089,0
10.44,2089,0
10.42,2089,0
10.09,2090,0
10.96,2089,0
11.21,2089,0
11.24,2089,0
10.42,2089,0
10.43,2089,0
11.35,2089,0
10.38,2090,0
11.48,2090,0
11.4,2089,0
11.2,2089,0
10.05,2089,0
10.13,2092,0
12.12,2092,0
11.85,2091,0
11.85,2091,0
10.48,2092,0
11.57,2091,0
11.28,2092,0
10.1,2091,0
10.22,2091,0
9.81,2091,0
11,2091,0
10.64,2091,0
10.43,2092,0
11.29,2091,0
9.53,2092,0
11.84,2091,0
10.32,2092,0
10.27,2091,0
11.42,2091,0
11.5,2091,0
12.17,2092,0
10.55,2091,0
9.93,2091,0
10.81,2091,0
11.72,2091,0
11.16,2092,0
10.39,2091,0
10.88,2091,0
11.7,2092,0
10.64,2091,0
9.52,2092,0
11,2091,0
12.25,2091,0
11.25,2092,0
10.45,2091,0
9.65,2092,0
